Thu, 02 Jun 2022 13:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Masterclass - Egg Spoon","speaker":"Blacksmiths","pronouns":null,"description":"Egg Spoon Masterclass\r\n\r\nSign up at https://www.eventbrite.co.uk/e/347210906167 - password EMFCAMP","link":"https://www.emfcamp.org/schedule/2022/477-masterclass-egg-spoon"}},{"start":"2022-06-02T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Coppersmiths - Bowl making","speaker":"Coppersmiths","pronouns":null,"description":"Make a copper bowl\r\n\r\n16+ only\r\n\r\nMust book on https://www.eventbrite.co.uk/e/347925343067","link":"https://www.emfcamp.org/schedule/2022/509-coppersmiths-bowl-making"}}]
Sun, 05 Jun 2022 12:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T12:20:00+01:00","venue":"Workshop 4","event":{"type":"workshop","title":"Make an E-Textile Smart Pillow","speaker":"Becky Stewart","pronouns":"she/her","description":"Squeeze a pillow to pause Netflix? Brush your hand across the same pillow to turn up the volume? Smart textiles can let us interact with our computers and devices without needing to use a touch screen. In this workshop you will design and build your own smart pillow, which when connected to your laptop, can be programmed to control your favourite streaming services. You will start by prototyping your design with paper circuitry and then will start sewing. Bring along your laptop and all other materials will be provided including an Arduino-compatible microcontroller and Trill capacitive sensor by Bela. No coding experience is needed, but some previous sewing experience will be helpful. If you don’t finish sewing your pillow in the workshop, you can take the necessary materials home with you.","link":"https://www.emfcamp.org/schedule/2022/238-make-an-e-textile-smart-pillow"}}]
Sun, 05 Jun 2022 12:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T12:30:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Minecraft Coding Adventure - Seymour Island","speaker":"Andrew Mulholland","pronouns":"","description":"Using Minecraft (Education Edition), delve into Seymour Island, a multiplayer coding adventure available in MakeCode blocks or Python. \r\nWe will be piloting a new experimental version of Seymour Island in the session and looking for feedback on what could be changed to make it even more fun.\r\nSome basic Minecraft experience is recommended.\r\nThis workshop is being lead by the team from Causeway Digital, Official Minecraft Education Edition Partners.","link":"https://www.emfcamp.org/schedule/2022/270-minecraft-coding-adventure-seymour-island"}},{"start":"2022-06-05T12:30:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmiths - have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/506-blacksmiths-have-a-go"}}]
Sun, 05 Jun 2022 12:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T12:40:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Art, science, creativity, black holes, roller coasters and robot xylophones","speaker":"Eugénie von Tunzelmann","pronouns":"She/her","description":"My great passion is the space where art and science crash into each other. From teaching computers to see to simulating black holes in Interstellar, from sewing the contents of my wardrobe to building some of the biggest theme park rides in the world, from programming robot musical instruments to evolving virtual creatures, I've been making things all my life. Come and hear about my journey - how I got here, and my advice for taking on these kinds of projects.\r\n","link":"https://www.emfcamp.org/schedule/2022/306-art-science-creativity-black-holes-roller-coasters"}},{"start":"2022-06-05T12:40:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Opening the Door for the Globally Excluded in Tech","speaker":"Aisha Nasir","pronouns":"She/her","description":"The tech industry is powerful in its control of innovation and economic growth, however its dominance is concentrated in the Western World. The Global Majority have the least presence and involvement in this industry and its impact.\r\n\r\nOver the years I have worked and volunteered for many organisations aiming to increase the number of marginalised people entering the tech industry. In this talk, I will share my experiences of coding bootcamps, NGOs, and software agencies in London, Palestine, and Ghana, and some of the geopolitical and cultural hurdles I have seen along the way.\r\n\r\nWith the aim to \"do good\", and improve diversity in any space, it's difficult to keep in mind that we are creating opportunities for others. Others, with their different experiences, different views and different cultures. Others, that are different to ourselves. Remembering not to center ourselves is tough.","link":"https://www.emfcamp.org/schedule/2022/240-opening-the-door-for-the-globally-excluded-in-tech"}}]
Sun, 05 Jun 2022 12:40:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T12:50:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Who watches the scooters?","speaker":"Matthew Garrett","pronouns":"he/him","description":"You put a bunch of scooters online and you have an app that can tell you if you're near one so you can hire it. But what can people do with that knowledge? \r\n\r\nWhat can you figure out if you can track a scooter's position in real time? What insight do you have into businesses? And how do you do this in the first place?\r\n\r\nThis talk covers how to reverse engineer an app so you can obtain information yourself, poor design choices that allowed extraction of terrifying amounts of data, and a really cool picture that turns out to basically be a Chinese railway map but with extra steps.","link":"https://www.emfcamp.org/schedule/2022/374-who-watches-the-scooters"}}]
Sun, 05 Jun 2022 13:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T13:20:00+01:00","venue":"Stage B","event":{"type":"talk","title":"On the Fringe of Science. Volume 1","speaker":"Ian B Dunne","pronouns":"","description":"Some ideas in science last and prove their worth, others are shown by time to be downright dangerous, others are just plain wrong, or quite possibly insane. And then we have the con men and the frauds to deal with. There are just so many things to say.\r\n\r\nThe people of the past were no dafter than we are but some of the things they believed and did were just hilarious. A show played for laughs, it is a cheap shot to mock the past but some of it really does deserve it.\r\n\r\nThis is a 1 hour show that is ideal for a more adult audience at a festival, science or otherwise. Needing only a table and a projector.It also features a robot and a couple of other curious bits of kit. ","link":"https://www.emfcamp.org/schedule/2022/45-on-the-fringe-of-science-volume-1"}},{"start":"2022-06-05T13:20:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Lightning Talks Sunday","speaker":"Lightning Talks","pronouns":"","description":"Placeholder for the first Lightning Talks session","link":"https://www.emfcamp.org/schedule/2022/294-lightning-talks-sunday"}}]
Sun, 05 Jun 2022 13:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T13:30:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Modern Cryptography from Scratch, in Scratch","speaker":"David Buchanan","pronouns":"he/him","description":"Scratch is a programming environment aimed at children ages 8 to 16. It's simple and easy to learn, but lacks many features that experienced programmers have come to expect, such as version control, bitwise operators, or integers!\r\n\r\nThis talk provides a high-level overview of authenticated encryption with ChaCha20-Poly1305, and X25519 Elliptic-Curve Diffie-Hellman key exchange (both used in modern protocols), and how we overcame the challenges of implementing them efficiently in Scratch.\r\n\r\nThe talk is aimed at those with an intermediate background in programming and maths, but not necessarily cryptography. Hopefully I'll make modern cryptography look a bit less inscrutable, while also showing that Scratch is a \"real\" programming language.","link":"https://www.emfcamp.org/schedule/2022/163-modern-cryptography-from-scratch-in-scratch"}}]
Sun, 05 Jun 2022 13:40:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T13:50:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Gamestorming","speaker":"Claire Mulholland","pronouns":"She/Her","description":"Video games are such a huge part of our lives, come along to my session to really delve deep into how to gamestorm (brainstorm) your own. Every game from the most sprawling fantasy RPG to the most chilling monster thriller, starts with an idea and a discussion and that is what we are going to do today.","link":"https://www.emfcamp.org/schedule/2022/234-gamestorming"}}]
Sun, 05 Jun 2022 13:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T14:00:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Why you really need to get out more...","speaker":"Sophie Lovejoy","pronouns":"She / her","description":"I bet you don't have your best ideas sat in front of your screen...\r\n\r\nScience backs up what we know as a fundmental truth - that getting out into nature is good for our wellbeing. You might be surprised just how good. Not only does walking boost creativity, but looking at nature can restore our capacity to pay attention to other things. That’s what makes the natural environment the perfect backdrop when you need to innovate, create or simply recharge and regain focus.\r\n\r\nThis session will share some of the research, give you ideas on what you can do, and give you the motivation to get out more and take your thinking outside.\r\n\r\n ","link":"https://www.emfcamp.org/schedule/2022/61-why-you-really-need-to-get-out-more"}},{"start":"2022-06-05T14:00:00+01:00","venue":"Workshop 2","event":{"type":"workshop","title":"Tor Node Operators meetup","speaker":"irl","pronouns":"","description":"A get together of tor enthusiasts and node operators.","link":"https://www.emfcamp.org/schedule/2022/425-tor-node-operators-meetup"}},{"start":"2022-06-05T14:00:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmiths - have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/507-blacksmiths-have-a-go"}},{"start":"2022-06-05T14:00:00+01:00","venue":"The Bomb","event":{"type":"workshop","title":"The Bomb Defusal - Escape Game","speaker":"-","pronouns":null,"description":"A terrorist organization has planted a bomb in the null-sector, which will detonate soon. Can you team-up and help us defuse the bomb together to save the camp?\r\n\r\nStart the game with the correct color sequence and finish all the puzzles within the 60 minute countdown to defuse the bomb before it detonates.\r\n\r\n2-6 players recommended\r\n60 - 90 minutes playtime\r\n","link":"https://www.emfcamp.org/schedule/2022/517-the-bomb-defusal-escape-game"}}]
Sun, 05 Jun 2022 14:00:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T14:10:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Building a Home-Made Enigma Machine","speaker":"Reuben Binns","pronouns":"he/him","description":"\"The Enigma Machine was an electro-mechanical device used in the mid-20th century to encrypt communications. An ingeniously simple and elegant combination of cogs, wires and lamps, all fitting into a portable case, it provided some of the strongest encryption possible at the time. During various Covid-19 lockdowns, I decided to re-enact this important development in the history of computing, through a project to build an Enigma machine at home, using modern components and digital design techniques. The completed project is made out of cheap hobby electronics parts and laser-cut wood, and can be assembled entirely by hand, with no gluing, screwing or soldering. I will reflect on what this process taught me about the challenges of electromechanical computing, security and usability, the changes in modern manufacturing and supply chains, and their impact on computing. This will be followed by a Q&A and a demonstration where you can see the home-made Enigma machine in action and have a go at encrypting and decrypting a message.\"","link":"https://www.emfcamp.org/schedule/2022/136-building-a-home-made-enigma-machine"}},{"start":"2022-06-05T14:10:00+01:00","venue":"AMSAT-UK","event":{"type":"workshop","title":"Building a TinyGS Station ","speaker":"Jeffrey Roe","pronouns":"He/Him","description":"Space is fun. Receiving data from space is even better.\r\n\r\nTinyGS is an open community-run network of Ground Stations distributed around the world to receive and operate LoRa satellites, weather probes and other flying objects, using cheap and versatile modules. https://tinygs.com/\r\n\r\nThis hands-on workshop will cover building, programming and setting up your own TinyGS station.\r\n\r\nParticipants will build their very own quarter-wave ground plane antenna, and base station to take home. All they have to do is plug the box into a USB charger.\r\n\r\nPayments for this workshop can be taken via Revolut, Paypal or cash in person. \r\n\r\nNo amateur radio license is required to operate the station, only if you wish to send data to space.  \r\n\r\nIf you would like to chat about the project or see a station in action visit the Irish Embassy. https://wiki.emfcamp.org/wiki/Village:Irish_Embassy\r\n\r\nMy home station in action https://tinygs.com/station/EI7IRB_2@747769602\r\n\r\nStation at EMF https://ibb.co/VvxBGpz\r\nhttps://tinygs.com/station/emfcamp_TinyGS@747769602\r\n\r\nIf you would like to prebook a place at this workshop please visit the Irish Embassy. https://wiki.emfcamp.org/wiki/Village:Irish_Embassy\r\n\r\n9 places left to book. \r\n\r\nWire Lengths To Cut\r\nVertical Monopole 16.5 cm\r\nRadials (Bend to 45 degrees) 18.4 cm\r\n","link":"https://www.emfcamp.org/schedule/2022/112-building-a-tinygs-station"}}]
Sun, 05 Jun 2022 14:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T14:20:00+01:00","venue":"Workshop 1","event":{"type":"workshop","title":"Soft Electronics: Sewing Circuits","speaker":"Helen Leigh","pronouns":"","description":"Learn how to work with conductive thread to sew your own circuits. In this workshop we will make a plush sparkle heart emoji with felt, LEDs and conductive thread. You will learn:\r\n\r\n- tips and tricks for using the different types of conductive threads\r\n- how to hack regular through hole components into sewable ones\r\n- how to make a simple electronic circuit that lights up an LED\r\n\r\nAll materials will be provided, along with a printed zine to help you sew circuits in the future. Suitable for beginners and older children (11+). It will help if you know how to thread a needle and tie a knot but instruction will be provided.","link":"https://www.emfcamp.org/schedule/2022/141-soft-electronics-sewing-circuits"}}]
Sun, 05 Jun 2022 14:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T14:30:00+01:00","venue":"Stage B","event":{"type":"talk","title":"The imitation game - using live data feeds from Network Rail to control a model railway","speaker":"Matthew Macdonald-Wallace","pronouns":"He/Him","description":"For years I've dreamed of building a scale model of a large railway station in the UK.\r\n\r\nI've also want to fully automate that layout, running trains in \"real time\" because I like a challenge.\r\n\r\nA few years ago I discovered that Network Rail provide access to loads of their data for free, and the part of me that loves half-baked ideas said \"You could use that to run the model railway instead of coding it all yourself\"\r\n\r\nIn this talk, I'll be talking about my progress so far, what the challenges have been, and where I want to go next with it, as well as talking about how you can do the same using cheap hardware and open-source software.\r\n\r\nNow all I need is a large field to build a scale model of Cardiff Central...","link":"https://www.emfcamp.org/schedule/2022/289-the-imitation-game"}},{"start":"2022-06-05T14:30:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Using Arduinos to Resurrect an Airliner Wing","speaker":"Chris Lynas","pronouns":"he/him","description":"A section of an airliner wing, born in Toulouse, France and operated in South America, now lives in the Aerospace Bristol museum.\r\n\r\nThis talk shows our experiences with building it into an interactive exhibit explaining how aircraft high lift devices work, and discusses what we've learned about using hobbyist electronics for an installation that has to run 24/7 for visitors. Using videos & photos of the exhibit we also go into an explanation of how the aerodynamics, structures, performance and systems topics make the wing what it is.\r\n\r\nFor over a century, Bristol has been at the forefront of aeronautical and space technology, breaking boundaries to create the fastest, the biggest and the highest. Aerospace Bristol entertains & informs visitors with stories of human endeavour, individual genius and ordinary people achieving extraordinary things.","link":"https://www.emfcamp.org/schedule/2022/71-using-arduinos-to-resurrect-an-airliner-wing"}},{"start":"2022-06-05T14:30:00+01:00","venue":"Blacksmiths","event":{"type":"workshop","title":"Blacksmiths - have a go","speaker":"Blacksmiths","pronouns":null,"description":"Have a go at blacksmithing\r\n\r\n16+, 13 -16 with a Parent/Guardian on same course, 11 – 13 with an instructor","link":"https://www.emfcamp.org/schedule/2022/508-blacksmiths-have-a-go"}}]
Sun, 05 Jun 2022 14:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T14:40:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Why is it so hard to do nice things, that make a difference, with other people?","speaker":"Dr Kim Foale","pronouns":"they/she","description":"On the surface of it it seems simple: tech and maker types have skills they enjoy using, and community groups have unmet needs that could be helped by these skills. Why then does it feel so incredibly hard to make these collaborations happen in reality? And why does it feel even harder to do it while meaningfully fighting the Tories, transphobes, racists, and neo-Nazis?\r\n\r\nThis talk takes it back to the roots of why we are here and what we’re doing to explore why. I will break down how harmful neoliberal methodologies that dominate tech groupthink such as Human Centered Design and Design Thinking fundamentally restrict what can be made whilst presenting a cardboard cutout “ethics” that falls over at the slightest touch.\r\n\r\nInstead I introduce Community Technology Partnerships, a methodology developed at Geeks for Social change in collaboration with Manchester School of Architecture, based on “the capability approach”. This is a human development approach used by the UN and WHO developed by Martha Nussbaum and Amartya Sen that asks what people are able to *be* and *do,* and works to remove blockers to these concrete actions and states. This approach recentres community strengths at the centre of more holistic tech interventions that restore power to the people who need it the most.\r\n","link":"https://www.emfcamp.org/schedule/2022/239-why-is-it-so-hard-to-do-nice-things-that-make-a-difference"}}]
Sun, 05 Jun 2022 14:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T15:00:00+01:00","venue":"Workshop 5","event":{"type":"workshop","title":"Craft Drop In","speaker":"The Maths Village","pronouns":null,"description":"Come to the Maths Village / Workshop 5 tent and do some craft with us, including:\r\n\r\n- braiding\r\n- origami\r\n- something with felt\r\n- sewing (maybe)","link":"https://www.emfcamp.org/schedule/2022/473-craft-drop-in"}},{"start":"2022-06-05T15:00:00+01:00","venue":"Lounge","event":{"type":"performance","title":"3D printed/open hardware lasertag","speaker":"Tony Goacher: Hacman","pronouns":null,"description":"We will be running daily free (as in beer) lastertag events near the lounge daily at 3pm for 1 hour using 3D printed lasertag equipment running on open hardware/software.\r\nThere will be multiple games during each period. Just turn up.\r\nAges 8+","link":"https://www.emfcamp.org/schedule/2022/457-3d-printed-open-hardware-lasertag"}}]
Sun, 05 Jun 2022 15:00:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T15:10:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Why YOU should write a Gameboy Emulator","speaker":"Tim Jacobs","pronouns":"he/him","description":"Writing a gameboy emulator is probably the most rewarding hobbyist project I've ever embarked on. Not only is the process educational and enlightening, but it's hard to describe the satisfaction of playing Tetris on an emulator that *you wrote*.\r\n\r\nAn emulator from scratch is not a small undertaking, but the Gameboy is well documented, and just simple enough that's it's possible for one person to write an emulator on their own. I recommend it to everyone! In this talk I'll show some of the highlights of the journey, and what to expect if you embark on it yourself.","link":"https://www.emfcamp.org/schedule/2022/200-why-you-should-write-a-gameboy-emulator"}},{"start":"2022-06-05T15:10:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Fixing climate change: finance, science, policy & data","speaker":"Gavin Starks","pronouns":"","description":"Stories from the frontline of those trying to redirect the next $3.6 trillion of global investment into demonstrably carbon net-zero outcomes.\r\n\r\nThis decade is arguably the 'last roll of the dice' when it comes to acting on climate.\r\n\r\nWe've spent the last two years digging deep into financial and policy systems, working out how to shift money away from fossil fuels and towards things that might not be awful—and that markets might actually do at scale. \r\n\r\nBuilding on the experiences of developing the Open Banking Standard, the Open Data Institute and AMEE, we'll report on how we're progressing to try and deliver a *demonstrably* net-zero future—by unlocking real-world data-flows.\r\n\r\nLearn about what companies, countries, markets and governments are doing today: the good, the bad and the ugly. \r\n\r\nLearn what you can do, wherever you are, to be an Icebreaker and help all of us address our climate, environmental and biodiversity emergencies. This needs everyone.\r\n","link":"https://www.emfcamp.org/schedule/2022/83-fixing-climate-change-finance-science-policy-data"}},{"start":"2022-06-05T15:10:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Marshmallow Astronauts","speaker":"Kate Davis","pronouns":"","description":"Have a go at creating a spacesuit for a marshmallow astronaut using equipment in the Mini Maker's Space. Once your astronaut is suited and booted, find out if they could survive in space by placing them in a vacuum chamber.","link":"https://www.emfcamp.org/schedule/2022/379-marshmallow-astronauts"}}]
Sun, 05 Jun 2022 15:10:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T15:20:00+01:00","venue":"Stage A","event":{"type":"talk","title":"Anti-surveillance Knitting","speaker":"Ottilia Westerlund","pronouns":"She/her","description":"Is it possible to trick a facial detection algorithm with... yarn? In this talk I will explore the possibilities and process of making a knitted garment to trick facial detection into seeing faces that aren't really there. This talk will go through how these algorithms work (at a high level), and then the process of making an image into a pattern, knitting it, and testing it. ","link":"https://www.emfcamp.org/schedule/2022/100-anti-surveillance-knitting"}}]
Sun, 05 Jun 2022 15:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T15:40:00+01:00","venue":"Stage B","event":{"type":"talk","title":"Skylar MacDonald's Fact Machine","speaker":"Skylar MacDonald","pronouns":"she/her","description":"I love facts. Or, more accurately, I love using facts to prove myself right. Join me and my PowerPoint to find out why cancer causes mobile phones (not the other way around), how stingy single people are about wine, and why Italian yoghurt adverts are a force to be reckoned with. You'll learn the truth about online dating, how not to create a pie chart, and the real cost of having a million dollars.\r\n\r\nFact Machine is a stand-up PowerPoint show exploring how, like some members of the mass media and political establishment, you can use facts and figures to prove anything you want—if, like said politicians and media types, you don’t worry too much about the small matters of “the truth” and “journalistic integrity”. Armed with a well-researched (and fully referenced) slideshow, I will take you on a journey through the minds of the statistically average single American: what they like, how they spend their time, and what they write when they leave online shopping reviews. Just don’t look too closely at how I apply the facts to reach my conclusions.\r\n\r\nExpect bad puns, even worse science, and the statistical key to getting yourself a date on the internet—if you’re willing to be a little “economical with the truth”.\r\n\r\nThis was first performed at the Edinburgh Festival Fringe in 2019.","link":"https://www.emfcamp.org/schedule/2022/305-skylar-macdonalds-fact-machine"}}]
Sun, 05 Jun 2022 15:40:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T15:50:00+01:00","venue":"Stage A","event":{"type":"talk","title":"oh heck another badge talk","speaker":"Bob (on behalf of team:badge)","pronouns":"","description":"We go through the last 4 years of badge development, leak the 2020 badge design and give a run-through of the development process of the TiDAL badge","link":"https://www.emfcamp.org/schedule/2022/280-oh-heck-another-badge-talk"}},{"start":"2022-06-05T15:50:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Who if not you: A guide to community","speaker":"Trans Tech Tent (Abby Simmons / Jane Fleetwood)","pronouns":"(She/They) / (She/Her)","description":"\"Tech companies don't tell you this but you can just repair phones, I've repaired 458 phones\"\r\n\r\nBuilding a tech mutual aid from scratch and getting over your fear of failure, a tour of the highs and lows of building a local community, and why it's worth it.","link":"https://www.emfcamp.org/schedule/2022/345-who-if-not-you-a-guide-to-community"}}]
Sun, 05 Jun 2022 15:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T16:00:00+01:00","venue":"Workshop 3","event":{"type":"workshop","title":"Rakit Drum Synth - Build/Solder your own Drum Synthesizer","speaker":"Darren Blaxcell - rakits.co.uk ","pronouns":"","description":"Participants can build their own Electronic Noisemaker or Synth Kit, learn to solder and become familiar with circuit boards and components along the way.\r\n\r\nThe Rakit Drum Synth is based on the (now rare) Boss PC-2/AMDEK PCK-100 percussion synthesizer. The synth is triggered by a piezo disc which is sensitive to how hard you tap the top panel giving subtle differences in the envelope. The sounds are generated by a VCO optionally modulated by a frequency sweep, LFO, Pitch CV or all three. Its a true analogue synthesis engine.\r\n\r\nPlease bring a smartphone to browse the instructions or any of your own equipment.\r\n\r\nTwo experienced engineers will be on hand to steer people in the right direction and offer a helping hand. Please, ask us questions!","link":"https://www.emfcamp.org/schedule/2022/131-rakit-drum-synth-build-solder-your-own-drum-synthesizer"}}]
Sun, 05 Jun 2022 16:20:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T16:30:00+01:00","venue":"Stage A","event":{"type":"talk","title":"How I'm building my monstrous electric motorcycle from hacked scrap EV & Hybrid parts. ","speaker":"Russell Couper","pronouns":"","description":"Using end of life or 'scrap' EV & Hybrid parts and opensource firmware I'm making an electric motorbike, having got tired of making dirty diesel ones! \r\n\r\nThe scrapyards are now filled with slightly broken EVs and Hybrid cars, and almost no one knows what to do with them. As a result the parts they are made from are very affordable and available for repurposing and hacking into your own projects.\r\n\r\nThe project is far from complete so there is nothing to bring to the show as I was hoping but there is lots to talk about and discuss regarding the state of play of hacking scrapped and discarded power inverters. \r\n  \r\nThe motorbike project uses a battery from a BMW i3 electric car, the motor is from a Mitsubishi Outlander PHEV & the main power inverter for driving the motor is from a hacked Prius running open source firmware with the motorcycle running gear from used motorbikes and a whole host of other bits connected together in ways never intended.\r\n\r\nThe project is only possible using the work done by the EV car hacking community Openinverter.org and their community forum which have reverse engineered the EV power controllers allowing you to run open source firmware on them with some minor alterations. ","link":"https://www.emfcamp.org/schedule/2022/49-how-im-building-my-monstrous-electric-motorcycle-from-hacked"}},{"start":"2022-06-05T16:30:00+01:00","venue":"Stage C","event":{"type":"talk","title":"Demystifying the USB Type-C connector","speaker":"Tyler Ward","pronouns":"he/him","description":"The USB type-C connector has become the universal connector for modern devices. It is able to transmit USB, video, power, and more, Often doing several of these at the same time. All, while maintaining backwards compatibility with older hardware using relatively simple adapters.\r\n\r\nThis talk will explore the methods used to make this possible and the consequences of not following the spec (e.g. Invalid charging cables, or the issues on the raspberry pi type 4). Some basic electronics knowledge will be beneficial to understand everything in the talk but definitely not essential. For those looking to start using the connector in their own projects the talk will give the knowledge to do so. ","link":"https://www.emfcamp.org/schedule/2022/324-demystifying-the-usb-type-c-connector"}},{"start":"2022-06-05T16:30:00+01:00","venue":"Youth Workshop","event":{"type":"youth_workshop","title":"Bridge Building","speaker":"Jeffrey Roe, Christian Kortenhorst ","pronouns":"he/him","description":"A family workshop where we gather in teams to build bridges out of lollipop sticks and using hot glue guns. The format of the sessions is a short talk about the engineering principles in bridge design. Then we split up into teams and work together to make a bridge that spans 35cm.\r\n\r\nAfter an hour we all come together to test each bridge by hanging weights off its centre. Each bridge is tested to destruction. The bridge that holds the most weight is the winner and they receive a small token prize.","link":"https://www.emfcamp.org/schedule/2022/55-bridge-building"}}]
Sun, 05 Jun 2022 16:30:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T16:40:00+01:00","venue":"Stage B","event":{"type":"talk","title":"PickMeUp And Hold Me Tight, or How I ended up war dialling the UK payphone estate ","speaker":"Sam Machin","pronouns":"he/him","description":"Back in 2018 I got involved in an arts project called Pick Me Up and Hold Me Tight, by ZU-UK.\r\nThe goal was to raise awareness of male suicide by making all 34,000 UK pay phones ring at 11am on New Years Day.\r\n\r\nInitially I backed their crowd funder as it seemed like a good cause and also I was curious how they were going to make that many phone calls technically. This is the story of how I ended up as the technical lead on the project and what we did to make a lot of phone calls in a very short space of time.","link":"https://www.emfcamp.org/schedule/2022/318-pickmeup-and-hold-me-tight"}}]
Sun, 05 Jun 2022 16:50:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T17:00:00+01:00","venue":"Workshop 2","event":{"type":"workshop","title":"Paper Circuits Workshop","speaker":"Peter Jackson","pronouns":"","description":"Learn about electronics by crafting LEDs with card and sticky back copper strip. No previous experience of circuit making required.","link":"https://www.emfcamp.org/schedule/2022/310-paper-circuits-workshop"}},{"start":"2022-06-05T17:00:00+01:00","venue":"Workshop 3","event":{"type":"workshop","title":"Surface Mount Electronics Assembly for Terrified Beginners","speaker":"Kliment","pronouns":null,"description":"In this workshop, you will learn how to assemble the tiny parts that modern electronic devices are made of by building an electronic kitten. There's no prior experience or equipment required, and you don't need to know anything about electronics. We are going to build an electronic cat-shaped circuit board using tiny SMD parts. It will purr when you touch it right and hiss when you touch it wrong. It's going to work. This workshop is meant for people afraid of surface mount assembly/rework. It's my goal to take away your fear.","link":"https://www.emfcamp.org/schedule/2022/451-surface-mount-electronics-assembly-for-terrified-beginners"}}]
Sun, 05 Jun 2022 17:00:00 +0100 | emfcamp/timely_schedule | [{"start":"2022-06-05T17:10:00+01:00","venue":"Stage A","event":{"type":"talk","title":"On taking your daft ideas seriously (or, how we accidentally made an art robot business)","speaker":"Richard Sewell","pronouns":"he/him","description":"I’ve made some installations and art robots over the years, getting gradually more ambitious, and somehow this has turned into a job and a robot company, Air Giants.\r\n\r\nThis talk is about that process, and about how taking a daft idea more seriously than seemed sensible at the time has turned out to be the right thing to do.\r\n\r\nI’ll also be talking about luck and money and logistics, all the things that need to happen to make it work.\r\n","link":"https://www.emfcamp.org/schedule/2022/219-on-taking-your-daft-ideas-seriously-or"}}]
